25-Dec-11,MILITARY WIVES/GARETH MALONE,WHEREVER YOU ARE
31-Aug-86,THE THE,HEARTLAND
31-Aug-86,THE SMITHS,PANIC
31-Aug-86,STAN RIDGWAY,CAMOUFLAGE
31-Aug-86,RUN DMC/AEROSMITH,WALK THIS WAY
31-Aug-86,THE PSYCHEDELIC FURS,PRETTY IN PINK {1986}
31-Aug-86,SAMANTHA FOX,HOLD ON TIGHT
31-Aug-86,MADONNA,PAPA DON'T PREACH
24-Aug-86,BORIS GARDINER,I WANT TO WAKE UP WITH YOU
24-Aug-86,SINITTA,SO MACHO/CRUISING
24-Aug-86,CHRIS DE BURGH,THE LADY IN RED
24-Aug-86,MODERN TALKING,BROTHER LOUIE
24-Aug-86,THE COMMUNARDS,DON'T LEAVE ME THIS WAY
24-Aug-86,JERMAINE STEWART,WE DON'T HAVE TO TAKE OUR CLOTHES OFF
24-Aug-86,ANITA DOBSON AND THE SIMON MAY ORCHESTRA,ANYONE CAN FALL IN LOVE
24-Aug-86,GWEN GUTHRIE,AIN'T NOTHIN' GOIN' ON BUT THE RENT
24-Aug-86,PETER CETERA,GLORY OF LOVE
24-Aug-86,THE HUMAN LEAGUE,HUMAN
24-Aug-86,LIONEL RICHIE,DANCING ON THE CEILING
24-Aug-86,PRINCE AND THE REVOLUTION,GIRLS AND BOYS
24-Aug-86,IT BITES,CALLING ALL THE HEROES
24-Aug-86,PHIL FEARON,I CAN PROVE IT
24-Aug-86,JANET JACKSON,WHEN I THINK OF YOU
24-Aug-86,JAKI GRAHAM,BREAKING AWAY
24-Aug-86,DEPECHE MODE,A QUESTION OF TIME
24-Aug-86,BRUCE HORNSBY AND THE RANGE,THE WAY IT IS
24-Aug-86,LULU,SHOUT
24-Aug-86,FARLEY 'JACKMASTER' FUNK,LOVE CAN'T TURN AROUND
24-Aug-86,STAN RIDGWAY,CAMOUFLAGE
24-Aug-86,MADONNA,PAPA DON'T PREACH
24-Aug-86,THE SMITHS,PANIC
24-Aug-86,FIVE STAR,FIND THE TIME
24-Aug-86,BON JOVI,YOU GIVE LOVE A BAD NAME
24-Aug-86,CUTTING CREW,(I JUST) DIED IN YOUR ARMS
24-Aug-86,SLY FOX,LET'S GO ALL THE WAY
24-Aug-86,DARYL HALL,DREAMTIME
24-Aug-86,HOLLYWOOD BEYOND,WHAT'S THE COLOUR OF MONEY?
24-Aug-86,DOCTOR AND THE MEDICS,BURN
24-Aug-86,PATTI LABELLE,"OH, PEOPLE"
24-Aug-86,THE STRANGLERS,NICE IN NICE
24-Aug-86,GENESIS,IN TOO DEEP
24-Aug-86,TINA TURNER,TYPICAL MALE
24-Aug-86,HUEY LEWIS AND THE NEWS,STUCK WITH YOU
24-Aug-86,REAL THING,CAN YOU FEEL THE FORCE? {1986}
24-Aug-86,STATUS QUO,RED SKY
24-Aug-86,ROD STEWART,EVERY BEAT OF MY HEART
24-Aug-86,THE THE,HEARTLAND
24-Aug-86,ROBERT PALMER,I DIDN'T MEAN TO TURN YOU ON
17-Aug-86,BORIS GARDINER,I WANT TO WAKE UP WITH YOU
17-Aug-86,CHRIS DE BURGH,THE LADY IN RED
17-Aug-86,SINITTA,SO MACHO/CRUISING
17-Aug-86,ANITA DOBSON AND THE SIMON MAY ORCHESTRA,ANYONE CAN FALL IN LOVE
17-Aug-86,GWEN GUTHRIE,AIN'T NOTHIN' GOIN' ON BUT THE RENT
17-Aug-86,IT BITES,CALLING ALL THE HEROES
17-Aug-86,LIONEL RICHIE,DANCING ON THE CEILING
17-Aug-86,PHIL FEARON,I CAN PROVE IT
17-Aug-86,STAN RIDGWAY,CAMOUFLAGE
17-Aug-86,LULU,SHOUT
17-Aug-86,PRINCE AND THE REVOLUTION,GIRLS AND BOYS
17-Aug-86,MODERN TALKING,BROTHER LOUIE
17-Aug-86,MADONNA,PAPA DON'T PREACH
17-Aug-86,THE SMITHS,PANIC
17-Aug-86,JERMAINE STEWART,WE DON'T HAVE TO TAKE OUR CLOTHES OFF
17-Aug-86,FIVE STAR,FIND THE TIME
17-Aug-86,JAKI GRAHAM,BREAKING AWAY
17-Aug-86,PETER CETERA,GLORY OF LOVE
17-Aug-86,THE HUMAN LEAGUE,HUMAN
17-Aug-86,HOLLYWOOD BEYOND,WHAT'S THE COLOUR OF MONEY?
17-Aug-86,JANET JACKSON,WHEN I THINK OF YOU
17-Aug-86,SLY FOX,LET'S GO ALL THE WAY
17-Aug-86,BRUCE HORNSBY AND THE RANGE,THE WAY IT IS
17-Aug-86,ROBERT PALMER,I DIDN'T MEAN TO TURN YOU ON
17-Aug-86,DEPECHE MODE,A QUESTION OF TIME
17-Aug-86,ROD STEWART,EVERY BEAT OF MY HEART
17-Aug-86,STATUS QUO,RED SKY
17-Aug-86,THE COMMUNARDS,DON'T LEAVE ME THIS WAY
17-Aug-86,PATTI LABELLE,"OH, PEOPLE"
17-Aug-86,SPANDAU BALLET,FIGHT FOR OURSELVES
17-Aug-86,REAL THING,CAN YOU FEEL THE FORCE? {1986}
17-Aug-86,DOCTOR AND THE MEDICS,BURN
17-Aug-86,DARYL HALL,DREAMTIME
17-Aug-86,PAUL MCCARTNEY,PRESS
17-Aug-86,HAYWOODE,ROSES {1986}
17-Aug-86,FARLEY 'JACKMASTER' FUNK,LOVE CAN'T TURN AROUND
17-Aug-86,UB40,SING OUR OWN SONG
17-Aug-86,BON JOVI,YOU GIVE LOVE A BAD NAME
17-Aug-86,AUDREY HALL,SMILE
17-Aug-86,THE STRANGLERS,NICE IN NICE
10-Aug-86,CHRIS DE BURGH,THE LADY IN RED
10-Aug-86,BORIS GARDINER,I WANT TO WAKE UP WITH YOU
10-Aug-86,SINITTA,SO MACHO/CRUISING
10-Aug-86,ANITA DOBSON AND THE SIMON MAY ORCHESTRA,ANYONE CAN FALL IN LOVE
10-Aug-86,GWEN GUTHRIE,AIN'T NOTHIN' GOIN' ON BUT THE RENT
10-Aug-86,STAN RIDGWAY,CAMOUFLAGE
10-Aug-86,MADONNA,PAPA DON'T PREACH
10-Aug-86,LULU,SHOUT
10-Aug-86,FIVE STAR,FIND THE TIME
10-Aug-86,IT BITES,CALLING ALL THE HEROES
10-Aug-86,THE SMITHS,PANIC
10-Aug-86,SLY FOX,LET'S GO ALL THE WAY
10-Aug-86,HOLLYWOOD BEYOND,WHAT'S THE COLOUR OF MONEY?
10-Aug-86,ROD STEWART,EVERY BEAT OF MY HEART
10-Aug-86,ROBERT PALMER,I DIDN'T MEAN TO TURN YOU ON
10-Aug-86,SPANDAU BALLET,FIGHT FOR OURSELVES
10-Aug-86,PHIL FEARON,I CAN PROVE IT
10-Aug-86,LIONEL RICHIE,DANCING ON THE CEILING
10-Aug-86,STATUS QUO,RED SKY
10-Aug-86,HAYWOODE,ROSES {1986}
10-Aug-86,UB40,SING OUR OWN SONG
10-Aug-86,JAKI GRAHAM,BREAKING AWAY
10-Aug-86,AUDREY HALL,SMILE
10-Aug-86,REAL THING,CAN YOU FEEL THE FORCE? {1986}
10-Aug-86,PAUL MCCARTNEY,PRESS
10-Aug-86,PATTI LABELLE,"OH, PEOPLE"
10-Aug-86,PRINCE AND THE REVOLUTION,GIRLS AND BOYS
10-Aug-86,BRUCE HORNSBY AND THE RANGE,THE WAY IT IS
10-Aug-86,DOCTOR AND THE MEDICS,BURN
10-Aug-86,JANET JACKSON,WHEN I THINK OF YOU
10-Aug-86,KATRINA AND THE WAVES,SUN STREET
10-Aug-86,OWEN PAUL,MY FAVOURITE WASTE OF TIME
10-Aug-86,JERMAINE STEWART,WE DON'T HAVE TO TAKE OUR CLOTHES OFF
10-Aug-86,STEVE WINWOOD,HIGHER LOVE
10-Aug-86,THE JESUS AND MARY CHAIN,SOME CANDY TALKING
10-Aug-86,THE HOUSEMARTINS,HAPPY HOUR
10-Aug-86,MODERN TALKING,BROTHER LOUIE
10-Aug-86,PETER CETERA,GLORY OF LOVE
10-Aug-86,DARYL HALL,DREAMTIME
10-Aug-86,BANANARAMA,VENUS
03-Aug-86,CHRIS DE BURGH,THE LADY IN RED
03-Aug-86,SINITTA,SO MACHO/CRUISING
03-Aug-86,MADONNA,PAPA DON'T PREACH
03-Aug-86,STAN RIDGWAY,CAMOUFLAGE
03-Aug-86,BORIS GARDINER,I WANT TO WAKE UP WITH YOU
03-Aug-86,SLY FOX,LET'S GO ALL THE WAY
03-Aug-86,FIVE STAR,FIND THE TIME
03-Aug-86,HOLLYWOOD BEYOND,WHAT'S THE COLOUR OF MONEY?
03-Aug-86,ROD STEWART,EVERY BEAT OF MY HEART
03-Aug-86,ROBERT PALMER,I DIDN'T MEAN TO TURN YOU ON
03-Aug-86,THE SMITHS,PANIC
03-Aug-86,GWEN GUTHRIE,AIN'T NOTHIN' GOIN' ON BUT THE RENT
03-Aug-86,UB40,SING OUR OWN SONG
03-Aug-86,HAYWOODE,ROSES {1986}
03-Aug-86,SPANDAU BALLET,FIGHT FOR OURSELVES
03-Aug-86,LULU,SHOUT
03-Aug-86,IT BITES,CALLING ALL THE HEROES
03-Aug-86,AUDREY HALL,SMILE
03-Aug-86,STATUS QUO,RED SKY
03-Aug-86,THE JESUS AND MARY CHAIN,SOME CANDY TALKING
03-Aug-86,OWEN PAUL,MY FAVOURITE WASTE OF TIME
03-Aug-86,KATRINA AND THE WAVES,SUN STREET
03-Aug-86,LIONEL RICHIE,DANCING ON THE CEILING
03-Aug-86,STEVE WINWOOD,HIGHER LOVE
03-Aug-86,BANANARAMA,VENUS
03-Aug-86,PAUL MCCARTNEY,PRESS
03-Aug-86,THE HOUSEMARTINS,HAPPY HOUR
03-Aug-86,ANITA DOBSON AND THE SIMON MAY ORCHESTRA,ANYONE CAN FALL IN LOVE
03-Aug-86,AMAZULU,TOO GOOD TO BE FORGOTTEN
03-Aug-86,REAL ROXANNE WITH HITMAN HOWIE TEE,(BANG ZOOM) LET'S GO
03-Aug-86,PHIL FEARON,I CAN PROVE IT
03-Aug-86,ART OF NOISE WITH MAX HEADROOM,PARANOIMIA
03-Aug-86,WHAM!,THE EDGE OF HEAVEN
03-Aug-86,PATTI LABELLE,"OH, PEOPLE"
03-Aug-86,BRUCE HORNSBY AND THE RANGE,THE WAY IT IS
03-Aug-86,COCK ROBIN,THE PROMISE YOU MADE
03-Aug-86,REAL THING,CAN YOU FEEL THE FORCE? {1986}
03-Aug-86,JAKI GRAHAM,BREAKING AWAY
03-Aug-86,DOCTOR AND THE MEDICS,BURN
03-Aug-86,FURNITURE,BRILLIANT MIND
27-Jul-86,CHRIS DE BURGH,THE LADY IN RED
27-Jul-86,MADONNA,PAPA DON'T PREACH
27-Jul-86,SLY FOX,LET'S GO ALL THE WAY
27-Jul-86,ROD STEWART,EVERY BEAT OF MY HEART
27-Jul-86,SINITTA,SO MACHO/CRUISING
27-Jul-86,STAN RIDGWAY,CAMOUFLAGE
27-Jul-86,HOLLYWOOD BEYOND,WHAT'S THE COLOUR OF MONEY?
27-Jul-86,UB40,SING OUR OWN SONG
27-Jul-86,ROBERT PALMER,I DIDN'T MEAN TO TURN YOU ON
27-Jul-86,FIVE STAR,FIND THE TIME
27-Jul-86,HAYWOODE,ROSES {1986}
27-Jul-86,OWEN PAUL,MY FAVOURITE WASTE OF TIME
27-Jul-86,THE JESUS AND MARY CHAIN,SOME CANDY TALKING
27-Jul-86,AUDREY HALL,SMILE
27-Jul-86,SPANDAU BALLET,FIGHT FOR OURSELVES
27-Jul-86,BANANARAMA,VENUS
27-Jul-86,GWEN GUTHRIE,AIN'T NOTHIN' GOIN' ON BUT THE RENT
27-Jul-86,THE SMITHS,PANIC
27-Jul-86,STEVE WINWOOD,HIGHER LOVE
27-Jul-86,THE HOUSEMARTINS,HAPPY HOUR
27-Jul-86,STATUS QUO,RED SKY
27-Jul-86,REAL ROXANNE WITH HITMAN HOWIE TEE,(BANG ZOOM) LET'S GO
27-Jul-86,KATRINA AND THE WAVES,SUN STREET
27-Jul-86,LIONEL RICHIE,DANCING ON THE CEILING
27-Jul-86,AMAZULU,TOO GOOD TO BE FORGOTTEN
27-Jul-86,LULU,SHOUT
27-Jul-86,BORIS GARDINER,I WANT TO WAKE UP WITH YOU
27-Jul-86,WHAM!,THE EDGE OF HEAVEN
27-Jul-86,ART OF NOISE WITH MAX HEADROOM,PARANOIMIA
27-Jul-86,COCK ROBIN,THE PROMISE YOU MADE
27-Jul-86,PAUL MCCARTNEY,PRESS
27-Jul-86,CLAIRE AND FRIENDS,IT'S 'ORRIBLE BEING IN LOVE (WHEN YOU'RE EIGHT AND A HALF)
27-Jul-86,FURNITURE,BRILLIANT MIND
27-Jul-86,NU SHOOZ,I CAN'T WAIT
27-Jul-86,MIDNIGHT STAR,HEADLINES
27-Jul-86,IT BITES,CALLING ALL THE HEROES
27-Jul-86,BUCKS FIZZ,NEW BEGINNING (MAMBA SEYRA)
27-Jul-86,A-HA,HUNTING HIGH AND LOW
27-Jul-86,ROBERT PALMER,ADDICTED TO LOVE
27-Jul-86,DOCTOR AND THE MEDICS,SPIRIT IN THE SKY
20-Jul-86,MADONNA,PAPA DON'T PREACH
20-Jul-86,CHRIS DE BURGH,THE LADY IN RED
20-Jul-86,ROD STEWART,EVERY BEAT OF MY HEART
20-Jul-86,SLY FOX,LET'S GO ALL THE WAY
20-Jul-86,UB40,SING OUR OWN SONG
20-Jul-86,OWEN PAUL,MY FAVOURITE WASTE OF TIME
20-Jul-86,STAN RIDGWAY,CAMOUFLAGE
20-Jul-86,HOLLYWOOD BEYOND,WHAT'S THE COLOUR OF MONEY?
20-Jul-86,BANANARAMA,VENUS
20-Jul-86,THE HOUSEMARTINS,HAPPY HOUR
20-Jul-86,ROBERT PALMER,I DIDN'T MEAN TO TURN YOU ON
20-Jul-86,WHAM!,THE EDGE OF HEAVEN
20-Jul-86,STEVE WINWOOD,HIGHER LOVE
20-Jul-86,HAYWOODE,ROSES {1986}
20-Jul-86,REAL ROXANNE WITH HITMAN HOWIE TEE,(BANG ZOOM) LET'S GO
20-Jul-86,SINITTA,SO MACHO/CRUISING
20-Jul-86,ART OF NOISE WITH MAX HEADROOM,PARANOIMIA
20-Jul-86,AMAZULU,TOO GOOD TO BE FORGOTTEN
20-Jul-86,AUDREY HALL,SMILE
20-Jul-86,THE JESUS AND MARY CHAIN,SOME CANDY TALKING
20-Jul-86,GWEN GUTHRIE,AIN'T NOTHIN' GOIN' ON BUT THE RENT
20-Jul-86,NU SHOOZ,I CAN'T WAIT
20-Jul-86,FURNITURE,BRILLIANT MIND
20-Jul-86,CLAIRE AND FRIENDS,IT'S 'ORRIBLE BEING IN LOVE (WHEN YOU'RE EIGHT AND A HALF)
20-Jul-86,FIVE STAR,FIND THE TIME
20-Jul-86,SAMANTHA FOX,DO YA DO YA (WANNA PLEASE ME)
20-Jul-86,MIDNIGHT STAR,HEADLINES
20-Jul-86,COCK ROBIN,THE PROMISE YOU MADE
20-Jul-86,BUCKS FIZZ,NEW BEGINNING (MAMBA SEYRA)
20-Jul-86,SPANDAU BALLET,FIGHT FOR OURSELVES
20-Jul-86,A-HA,HUNTING HIGH AND LOW
20-Jul-86,PAUL MCCARTNEY,PRESS
20-Jul-86,KATRINA AND THE WAVES,SUN STREET
20-Jul-86,DOCTOR AND THE MEDICS,SPIRIT IN THE SKY
20-Jul-86,SIMPLY RED,HOLDING BACK THE YEARS {1986}
20-Jul-86,REAL THING,CAN'T GET BY WITHOUT YOU (THE SECOND DECADE REMIX)
20-Jul-86,LIONEL RICHIE,DANCING ON THE CEILING
20-Jul-86,STATUS QUO,RED SKY
20-Jul-86,QUEEN,FRIENDS WILL BE FRIENDS
20-Jul-86,ROBERT PALMER,ADDICTED TO LOVE
13-Jul-86,MADONNA,PAPA DON'T PREACH
13-Jul-86,ROD STEWART,EVERY BEAT OF MY HEART
13-Jul-86,SLY FOX,LET'S GO ALL THE WAY
13-Jul-86,OWEN PAUL,MY FAVOURITE WASTE OF TIME
13-Jul-86,WHAM!,THE EDGE OF HEAVEN
13-Jul-86,UB40,SING OUR OWN SONG
13-Jul-86,THE HOUSEMARTINS,HAPPY HOUR
13-Jul-86,BANANARAMA,VENUS
13-Jul-86,AMAZULU,TOO GOOD TO BE FORGOTTEN
13-Jul-86,CHRIS DE BURGH,THE LADY IN RED
13-Jul-86,REAL ROXANNE WITH HITMAN HOWIE TEE,(BANG ZOOM) LET'S GO
13-Jul-86,ART OF NOISE WITH MAX HEADROOM,PARANOIMIA
13-Jul-86,NU SHOOZ,I CAN'T WAIT
13-Jul-86,STEVE WINWOOD,HIGHER LOVE
13-Jul-86,CLAIRE AND FRIENDS,IT'S 'ORRIBLE BEING IN LOVE (WHEN YOU'RE EIGHT AND A HALF)
13-Jul-86,SAMANTHA FOX,DO YA DO YA (WANNA PLEASE ME)
13-Jul-86,STAN RIDGWAY,CAMOUFLAGE
13-Jul-86,BUCKS FIZZ,NEW BEGINNING (MAMBA SEYRA)
13-Jul-86,HAYWOODE,ROSES {1986}
13-Jul-86,MIDNIGHT STAR,HEADLINES
13-Jul-86,FURNITURE,BRILLIANT MIND
13-Jul-86,A-HA,HUNTING HIGH AND LOW
13-Jul-86,AUDREY HALL,SMILE
13-Jul-86,HOLLYWOOD BEYOND,WHAT'S THE COLOUR OF MONEY?
13-Jul-86,REAL THING,CAN'T GET BY WITHOUT YOU (THE SECOND DECADE REMIX)
13-Jul-86,DOCTOR AND THE MEDICS,SPIRIT IN THE SKY
13-Jul-86,QUEEN,FRIENDS WILL BE FRIENDS
13-Jul-86,SIMPLY RED,HOLDING BACK THE YEARS {1986}
13-Jul-86,ROBERT PALMER,ADDICTED TO LOVE
13-Jul-86,ROBERT PALMER,I DIDN'T MEAN TO TURN YOU ON
13-Jul-86,COCK ROBIN,THE PROMISE YOU MADE
13-Jul-86,BILLY BRAGG,LEVI STUBBS TEARS (EP)
13-Jul-86,SINITTA,SO MACHO/CRUISING
13-Jul-86,PRINCESS,TELL ME TOMORROW
13-Jul-86,SUZANNE VEGA,LEFT OF CENTRE
13-Jul-86,LOVEBUG STARSKI,AMITYVILLE (THE HOUSE ON THE HILL)
13-Jul-86,MIDGE URE,CALL OF THE WILD
13-Jul-86,PETER GABRIEL,SLEDGEHAMMER
13-Jul-86,GWEN GUTHRIE,AIN'T NOTHIN' GOIN' ON BUT THE RENT
13-Jul-86,KATRINA AND THE WAVES,SUN STREET
06-Jul-86,MADONNA,PAPA DON'T PREACH
06-Jul-86,WHAM!,THE EDGE OF HEAVEN
06-Jul-86,OWEN PAUL,MY FAVOURITE WASTE OF TIME
06-Jul-86,THE HOUSEMARTINS,HAPPY HOUR
06-Jul-86,AMAZULU,TOO GOOD TO BE FORGOTTEN
06-Jul-86,SLY FOX,LET'S GO ALL THE WAY
06-Jul-86,NU SHOOZ,I CAN'T WAIT
06-Jul-86,BANANARAMA,VENUS
06-Jul-86,BUCKS FIZZ,NEW BEGINNING (MAMBA SEYRA)
06-Jul-86,SAMANTHA FOX,DO YA DO YA (WANNA PLEASE ME)
06-Jul-86,A-HA,HUNTING HIGH AND LOW
06-Jul-86,REAL ROXANNE WITH HITMAN HOWIE TEE,(BANG ZOOM) LET'S GO
06-Jul-86,CLAIRE AND FRIENDS,IT'S 'ORRIBLE BEING IN LOVE (WHEN YOU'RE EIGHT AND A HALF)
06-Jul-86,ART OF NOISE WITH MAX HEADROOM,PARANOIMIA
06-Jul-86,DOCTOR AND THE MEDICS,SPIRIT IN THE SKY
06-Jul-86,MIDNIGHT STAR,HEADLINES
06-Jul-86,ROD STEWART,EVERY BEAT OF MY HEART
06-Jul-86,REAL THING,CAN'T GET BY WITHOUT YOU (THE SECOND DECADE REMIX)
06-Jul-86,SIMPLY RED,HOLDING BACK THE YEARS {1986}
06-Jul-86,QUEEN,FRIENDS WILL BE FRIENDS
06-Jul-86,ROBERT PALMER,ADDICTED TO LOVE
06-Jul-86,UB40,SING OUR OWN SONG
06-Jul-86,LOVEBUG STARSKI,AMITYVILLE (THE HOUSE ON THE HILL)
06-Jul-86,STEVE WINWOOD,HIGHER LOVE
06-Jul-86,HAYWOODE,ROSES {1986}
06-Jul-86,FURNITURE,BRILLIANT MIND
06-Jul-86,MIDGE URE,CALL OF THE WILD
06-Jul-86,GARY NUMAN,I CAN'T STOP
06-Jul-86,BILLY BRAGG,LEVI STUBBS TEARS (EP)
06-Jul-86,MIAMI SOUND MACHINE,BAD BOY
06-Jul-86,DAVID BOWIE,UNDERGROUND
06-Jul-86,SUZANNE VEGA,LEFT OF CENTRE
06-Jul-86,PETER GABRIEL,SLEDGEHAMMER
06-Jul-86,COCK ROBIN,THE PROMISE YOU MADE
06-Jul-86,JANET JACKSON,NASTY
06-Jul-86,PRINCESS,TELL ME TOMORROW
06-Jul-86,AUDREY HALL,SMILE
06-Jul-86,STAN RIDGWAY,CAMOUFLAGE
06-Jul-86,PATTI LABELLE AND MICHAEL MCDONALD,ON MY OWN
06-Jul-86,CHRIS DE BURGH,THE LADY IN RED
29-Jun-86,WHAM!,THE EDGE OF HEAVEN
29-Jun-86,MADONNA,PAPA DON'T PREACH
29-Jun-86,THE HOUSEMARTINS,HAPPY HOUR
29-Jun-86,OWEN PAUL,MY FAVOURITE WASTE OF TIME
29-Jun-86,NU SHOOZ,I CAN'T WAIT
29-Jun-86,AMAZULU,TOO GOOD TO BE FORGOTTEN
29-Jun-86,A-HA,HUNTING HIGH AND LOW
29-Jun-86,BUCKS FIZZ,NEW BEGINNING (MAMBA SEYRA)
29-Jun-86,BANANARAMA,VENUS
29-Jun-86,DOCTOR AND THE MEDICS,SPIRIT IN THE SKY
29-Jun-86,REAL THING,CAN'T GET BY WITHOUT YOU (THE SECOND DECADE REMIX)
29-Jun-86,SAMANTHA FOX,DO YA DO YA (WANNA PLEASE ME)
29-Jun-86,LOVEBUG STARSKI,AMITYVILLE (THE HOUSE ON THE HILL)
29-Jun-86,QUEEN,FRIENDS WILL BE FRIENDS
29-Jun-86,SIMPLY RED,HOLDING BACK THE YEARS {1986}
29-Jun-86,ROBERT PALMER,ADDICTED TO LOVE
29-Jun-86,MIDNIGHT STAR,HEADLINES
29-Jun-86,REAL ROXANNE WITH HITMAN HOWIE TEE,(BANG ZOOM) LET'S GO
29-Jun-86,CLAIRE AND FRIENDS,IT'S 'ORRIBLE BEING IN LOVE (WHEN YOU'RE EIGHT AND A HALF)
29-Jun-86,MIAMI SOUND MACHINE,BAD BOY
29-Jun-86,JANET JACKSON,NASTY
29-Jun-86,PETER GABRIEL,SLEDGEHAMMER
29-Jun-86,SLY FOX,LET'S GO ALL THE WAY
29-Jun-86,FALCO,VIENNA CALLING
29-Jun-86,DAVID BOWIE,UNDERGROUND
29-Jun-86,ART OF NOISE WITH MAX HEADROOM,PARANOIMIA
29-Jun-86,GARY NUMAN,I CAN'T STOP
29-Jun-86,MIDGE URE,CALL OF THE WILD
29-Jun-86,FURNITURE,BRILLIANT MIND
29-Jun-86,PET SHOP BOYS,OPPORTUNITIES (LET'S MAKE LOTS OF MONEY)
29-Jun-86,GENESIS,INVISIBLE TOUCH
29-Jun-86,PATTI LABELLE AND MICHAEL MCDONALD,ON MY OWN
29-Jun-86,JAKI GRAHAM,SET ME FREE
29-Jun-86,BIG COUNTRY,THE TEACHER
29-Jun-86,SUZANNE VEGA,LEFT OF CENTRE
29-Jun-86,DHAR BRAXTON,JUMP BACK (SET ME FREE)
29-Jun-86,BILLY BRAGG,LEVI STUBBS TEARS (EP)
29-Jun-86,STEVE WINWOOD,HIGHER LOVE
29-Jun-86,COCK ROBIN,THE PROMISE YOU MADE
29-Jun-86,HAYWOODE,ROSES {1986}
22-Jun-86,WHAM!,THE EDGE OF HEAVEN
22-Jun-86,NU SHOOZ,I CAN'T WAIT
22-Jun-86,THE HOUSEMARTINS,HAPPY HOUR
22-Jun-86,DOCTOR AND THE MEDICS,SPIRIT IN THE SKY
22-Jun-86,AMAZULU,TOO GOOD TO BE FORGOTTEN
22-Jun-86,A-HA,HUNTING HIGH AND LOW
22-Jun-86,OWEN PAUL,MY FAVOURITE WASTE OF TIME
22-Jun-86,BUCKS FIZZ,NEW BEGINNING (MAMBA SEYRA)
22-Jun-86,SIMPLY RED,HOLDING BACK THE YEARS {1986}
22-Jun-86,ROBERT PALMER,ADDICTED TO LOVE
22-Jun-86,REAL THING,CAN'T GET BY WITHOUT YOU (THE SECOND DECADE REMIX)
22-Jun-86,LOVEBUG STARSKI,AMITYVILLE (THE HOUSE ON THE HILL)
22-Jun-86,MADONNA,PAPA DON'T PREACH
22-Jun-86,QUEEN,FRIENDS WILL BE FRIENDS
22-Jun-86,BANANARAMA,VENUS
22-Jun-86,MIAMI SOUND MACHINE,BAD BOY
22-Jun-86,FALCO,VIENNA CALLING
22-Jun-86,PETER GABRIEL,SLEDGEHAMMER
22-Jun-86,JANET JACKSON,NASTY
22-Jun-86,PET SHOP BOYS,OPPORTUNITIES (LET'S MAKE LOTS OF MONEY)
22-Jun-86,DAVID BOWIE,UNDERGROUND
22-Jun-86,JAKI GRAHAM,SET ME FREE
22-Jun-86,GENESIS,INVISIBLE TOUCH
22-Jun-86,SAMANTHA FOX,DO YA DO YA (WANNA PLEASE ME)
22-Jun-86,PATTI LABELLE AND MICHAEL MCDONALD,ON MY OWN
22-Jun-86,CLAIRE AND FRIENDS,IT'S 'ORRIBLE BEING IN LOVE (WHEN YOU'RE EIGHT AND A HALF)
22-Jun-86,MIDGE URE,CALL OF THE WILD
22-Jun-86,BIG COUNTRY,THE TEACHER
22-Jun-86,MIDNIGHT STAR,HEADLINES
22-Jun-86,SLY FOX,LET'S GO ALL THE WAY
22-Jun-86,REAL ROXANNE WITH HITMAN HOWIE TEE,(BANG ZOOM) LET'S GO
22-Jun-86,GARY NUMAN,I CAN'T STOP
22-Jun-86,LEVEL 42,LESSONS IN LOVE
22-Jun-86,DHAR BRAXTON,JUMP BACK (SET ME FREE)
22-Jun-86,EURYTHMICS,WHEN TOMORROW COMES
22-Jun-86,SPITTING IMAGE,THE CHICKEN SONG
22-Jun-86,FURNITURE,BRILLIANT MIND
22-Jun-86,ART OF NOISE WITH MAX HEADROOM,PARANOIMIA
22-Jun-86,CASHFLOW,MINE ALL MINE/PARTY FREAK
22-Jun-86,PETE WYLIE,SINFUL
15-Jun-86,DOCTOR AND THE MEDICS,SPIRIT IN THE SKY
15-Jun-86,WHAM!,THE EDGE OF HEAVEN
15-Jun-86,NU SHOOZ,I CAN'T WAIT
15-Jun-86,SIMPLY RED,HOLDING BACK THE YEARS {1986}
15-Jun-86,A-HA,HUNTING HIGH AND LOW
15-Jun-86,ROBERT PALMER,ADDICTED TO LOVE
15-Jun-86,REAL THING,CAN'T GET BY WITHOUT YOU (THE SECOND DECADE REMIX)
15-Jun-86,PETER GABRIEL,SLEDGEHAMMER
15-Jun-86,AMAZULU,TOO GOOD TO BE FORGOTTEN
15-Jun-86,FALCO,VIENNA CALLING
15-Jun-86,BUCKS FIZZ,NEW BEGINNING (MAMBA SEYRA)
15-Jun-86,THE HOUSEMARTINS,HAPPY HOUR
15-Jun-86,LOVEBUG STARSKI,AMITYVILLE (THE HOUSE ON THE HILL)
15-Jun-86,OWEN PAUL,MY FAVOURITE WASTE OF TIME
15-Jun-86,PET SHOP BOYS,OPPORTUNITIES (LET'S MAKE LOTS OF MONEY)
15-Jun-86,JAKI GRAHAM,SET ME FREE
15-Jun-86,GENESIS,INVISIBLE TOUCH
15-Jun-86,MIAMI SOUND MACHINE,BAD BOY
15-Jun-86,JANET JACKSON,NASTY
15-Jun-86,PATTI LABELLE AND MICHAEL MCDONALD,ON MY OWN
15-Jun-86,QUEEN,FRIENDS WILL BE FRIENDS
15-Jun-86,BANANARAMA,VENUS
15-Jun-86,LEVEL 42,LESSONS IN LOVE
15-Jun-86,PETE WYLIE,SINFUL
